scalerank	natscale	labelrank	featurecla	name	namepar	namealt	diffascii	nameascii	adm0cap	capalt	capin	worldcity	megacity	sov0name	sov_a3	adm0name	adm0_a3	adm1name	iso_a2	note	latitude	longitude	changed	namediff	diffnote	pop_max	pop_min	pop_other	rank_max	rank_min	geonameid	meganame	ls_name	ls_match	checkme
4	50	2	Populated place	Okha			0	Okha	0	0		0	0	Russia	RUS	Russia	RUS	Sakhalin	RU		53,57389915	142,9478531	0	0		26560	24362	23901	7	7	2122614		Okha	1	0
2	200	3	Admin-1 capital	Hamburg			0	Hamburg	0	0		1	1	Germany	DEU	Germany	DEU	Hamburg	DE		53,55002464	9,999999144	4	0	Changed scale rank.	1757000	1739117	1845995	12	12	2911298	Hamburg	Hamburg	1	0
2	200	2	Admin-1 capital	Edmonton			0	Edmonton	0	0		0	1	Canada	CAN	Canada	CAN	Alberta	CA		53,55002464	-113,4999819	4	0	Location adjusted.	1058000	712391	0	12	11	5946768	Edmonton	Edmonton	1	0
4	50	5	Populated place	Manchester			0	Manchester	0	0		0	1	United Kingdom	GBR	United Kingdom	GBR	Manchester	GB		53,50041526	-2,247987103	0	0		2230000	395515	142301	12	10	2643123	Manchester	Manchester2	1	0
4	50	2	Populated place	Magnitogorsk			0	Magnitogorsk	0	0		0	0	Russia	RUS	Russia	RUS	Chelyabinsk	RU		53,42269391	58,98000688	0	0		413351	204098	200575	10	10	532288		Magnitogorsk	1	0
3	110	2	Admin-1 capital	Barnaul			0	Barnaul	0	0		0	0	Russia	RUS	Russia	RUS	Altay	RU		53,35499778	83,74500688	0	0		599579	539843	519950	11	11	1510853		Barnaul	1	0
2	200	8	Admin-0 capital	Dublin			0	Dublin	1	0		1	1	Ireland	IRL	Ireland	IRL	Dublin	IE		53,33306114	-6,248905682	0	0		1059000	968976	22478	12	11	2964574	Dublin	Dublin2	1	0
4	50	2	Admin-1 capital	Bryansk		Klintsy	0	Bryansk	0	0		0	0	Russia	RUS	Russia	RUS	Bryansk	RU		53,25999066	34,42998083	0	0		427236	425784	404147	10	10	571476		Bryansk	1	0
3	110	2	Admin-1 capital	Samara		Kuybyskev	0	Samara	0	0		0	1	Russia	RUS	Russia	RUS	Samara	RU		53,19500755	50,15129512	0	0		1137000	856190	843035	12	11	499099	Samara	Samara	1	0
4	50	2	Admin-1 capital	Penza			0	Penza	0	0		0	0	Russia	RUS	Russia	RUS	Penza	RU		53,18002138	44,99998165	0	0		512602	471284	467494	11	10	511565		Penza	1	0
3	110	2	Admin-1 capital	Petropavlovsk Kamchatskiy			0	Petropavlovsk Kamchatskiy	0	0		0	0	Russia	RUS	Russia	RUS	Kamchatka	RU		53,06199241	158,6230204	4	0	Location adjusted. Changed feature class.	187282	177259	0	9	9	2122104		Petropavlovsk Kamchatskiy	1	0
4	50	2	Populated place	Bukachacha			0	Bukachacha	0	0		0	0	Russia	RUS	Russia	RUS	Chita	RU		52,98334088	116,9166255	0	0		3372	497	0	4	2	2026023		Bukachacha	1	0
4	50	6	Populated place	Rudny			0	Rudny	0	0		0	0	Kazakhstan	KAZ	Kazakhstan	KAZ	Qostanay	KZ		52,95269676	63,1300378	1	0	Changed scale rank.	124000	84471	84360	9	8	1519843		Rudny	1	0
4	50	2	Populated place	Labrador City			0	Labrador City	0	0		0	0	Canada	CAN	Canada	CAN	Newfoundland and Labrador	CA		52,94143129	-66,91587447	0	0		10313	7367	6411	6	5	5994839		Labrador City	1	0
4	50	2	Populated place	Angarsk			0	Angarsk	0	0		0	0	Russia	RUS	Russia	RUS	Irkutsk	RU		52,56000755	103,9200028	0	0		243158	220280	216958	10	10	2027667		Angarsk	1	0
1	300	3	Admin-0 capital	Berlin			0	Berlin	1	0		1	1	Germany	DEU	Germany	DEU	Berlin	DE		52,52181866	13,40154862	0	0		3406000	3094014	3013258	12	12	2950159	Berlin	Berlin	1	0
4	50	5	Populated place	Birmingham			0	Birmingham	0	0		0	1	United Kingdom	GBR	United Kingdom	GBR	West Midlands	GB		52,47497398	-1,919996787	0	0		2285000	984333	631279	12	11	2655603	Birmingham	Birmingham2	1	0
1	300	8	Admin-0 capital	Amsterdam			0	Amsterdam	1	0	De facto capita	1	1	Kingdom of the Netherlands	NLD	Netherlands	NLD	Noord-Holland	NL		52,34996869	4,916640176	0	0		1031000	741636	962488	12	11	2759794	Amsterdam	Amsterdam	1	0
3	110	2	Admin-1 capital	Irkutsk			0	Irkutsk	0	0		0	0	Russia	RUS	Russia	RUS	Irkutsk	RU		52,31997052	104,2450476	0	0		586695	557955	555155	11	11	2023469		Irkutsk	1	0
4	50	6	Admin-1 capital	Pavlodar			0	Pavlodar	0	0		0	0	Kazakhstan	KAZ	Kazakhstan	KAZ	Pavlodar	KZ		52,29999758	76,95002112	0	0		329002	303506	300864	10	10	1520240		Pavlodar	1	0
2	200	5	Admin-0 capital	Warsaw	Warszawa		0	Warsaw	1	0		1	1	Poland	POL	Poland	POL	Masovian	PL		52,25000063	20,99999955	4	0	Changed scale rank.	1707000	1702139	2012431	12	12	756135	Warszawa	Warsaw	1	0
3	110	2	Populated place	Saskatoon			0	Saskatoon	0	0		0	0	Canada	CAN	Canada	CAN	Saskatchewan	CA		52,17003135	-106,6699854	0	0		198958	189193	185222	9	9	6141256		Saskatoon	1	0
4	50	6	Admin-1 capital	Brest			0	Brest	0	0		0	0	Belarus	BLR	Belarus	BLR	Brest	BY		52,09998395	23,69998979	0	0		300715	232835	119946	10	10	629634		Brest2	1	0
4	50	8	Admin-0 capital alt	The Hague			0	The Hague	0	1	Official, legis	0	0	Kingdom of the Netherlands	NLD	Netherlands	NLD	Zuid-Holland	NL		52,08003684	4,269961302	0	0		1406000	501725	688599	12	11	2747373		The Hague	1	0
3	110	2	Admin-1 capital	Chita			0	Chita	0	0		0	0	Russia	RUS	Russia	RUS	Chita	RU		52,05502545	113,4650016	0	0		308500	277807	276812	10	10	2025339		Chita	1	0
4	50	2	Admin-1 capital	Ulan Ude			0	Ulan Ude	0	0		0	0	Russia	RUS	Russia	RUS	Buryat	RU		51,82498781	107,6249963	0	0		360278	347976	345160	10	10	2014407		Ulan Ude	1	0
4	50	2	Admin-1 capital	Orenburg			0	Orenburg	0	0		0	0	Russia	RUS	Russia	RUS	Orenburg	RU		51,77997764	55,11001054	0	0		550204	511437	452885	11	11	515003		Orenburg	1	0
4	50	2	Admin-1 capital	Voronezh			0	Voronezh	0	0		0	1	Russia	RUS	Russia	RUS	Voronezh	RU		51,72998069	39,26999548	0	0		844000	295469	294707	11	10	472045	Voronezh	Voronezh	1	0
4	50	6	Populated place	Ekibastuz			0	Ekibastuz	0	0		0	0	Kazakhstan	KAZ	Kazakhstan	KAZ	Pavlodar	KZ		51,72998069	75,31993974	1	0	Changed scale rank.	127868	121470	127475	9	9	1524325		Ekibastuz	1	0
4	50	2	Admin-1 capital	Kyzyl			0	Kyzyl	0	0		0	0	Russia	RUS	Russia	RUS	Tuva	RU		51,70670046	94,38306555	0	0		108240	104381	102231	9	9	1500973		Kyzyl	1	0
4	50	2	Admin-1 capital	Saratov			0	Saratov	0	0		0	1	Russia	RUS	Russia	RUS	Saratov	RU		51,57998985	46,0299963	0	0		843000	786173	779078	11	11	498677	Saratov	Saratov	1	0
6	30	5	Admin-0 region capital	Cardiff			0	Cardiff	0	0		0	0	United Kingdom	GBR	United Kingdom	GBR	Cardiff	GB		51,49999473	-3,22500757	1	0	Changed scale rank.	861400	346100	458831	11	10	2172349		Cardiff	1	5
0	600	5	Admin-0 capital	London			0	London	1	0		1	1	United Kingdom	GBR	United Kingdom	GBR	Westminster	GB		51,49999473	-0,116721844	0	0		8567000	7421209	326670	13	13	2643743	London	London2	1	5
3	110	6	Admin-0 capital	Astana			0	Astana	1	0		0	0	Kazakhstan	KAZ	Kazakhstan	KAZ	Aqmola	KZ		51,1811253	71,42777421	0	0		345604	325021	317445	10	10	1526273		Astana	1	0
3	110	2	Populated place	Calgary			0	Calgary	0	0		0	1	Canada	CAN	Canada	CAN	Alberta	CA		51,08299176	-114,0799982	4	0	Location adjusted.	1110000	915322	0	12	11	5913490	Calgary	Calgary	1	0
4	50	3	Admin-1 capital	Dresden			0	Dresden	0	0		0	0	Germany	DEU	Germany	DEU	Sachsen	DE		51,04997052	13,75000281	0	0		617515	486854	558200	11	10	2935022		Dresden	1	0
2	200	8	Admin-0 capital	Brussels		Bruxelles-Brussel	0	Brussels	1	0		1	1	Belgium	BEL	Belgium	BEL	Brussels	BE		50,83331708	4,333316608	0	0		1743000	1019022	1490164	12	12	2800866	Bruxelles-Brussel	Brussels	1	5
6	30	3	Admin-1 region capital	Lille			0	Lille	0	0		0	1	French Republic	FRA	France	FRA	Nord-Pas-de-Calais	FR		50,64996909	3,080008096	4	0	Changed feature class.	1044000	228328	1034061	12	10	2998324	Lille	Lille	1	0
3	110	2	Admin-1 capital	Regina			0	Regina	0	0		0	0	Canada	CAN	Canada	CAN	Saskatchewan	CA		50,45003298	-104,6170099	4	0	Location adjusted.	176183	176183	0	9	9	6119109		Regina	1	0
4	50	6	Admin-1 capital	Semey		Semipalatinsk	0	Semey	0	0		0	0	Kazakhstan	KAZ	Kazakhstan	KAZ	East Kazakhstan	KZ		50,43499514	80,2750378	0	0		311353	292780	305484	10	10	1519422		Semey	1	5
1	300	5	Admin-0 capital	Kiev		Kyiv	0	Kiev	1	0		0	1	Ukraine	UKR	Ukraine	UKR	Kiev	UA		50,43336733	30,51662797	5	0	Changed scale rank.	2709000	1662508	1611692	12	12	703448	Kyiv	Kiev	1	0
4	50	6	Admin-1 capital	Aqtobe		Aktyubinsk	0	Aqtobe	0	0		0	0	Kazakhstan	KAZ	Kazakhstan	KAZ	Aqtobe	KZ		50,28001752	57,16998816	0	0		262457	258529	130942	10	10	610611		Aqtobe	1	0
4	50	2	Admin-1 capital	Blagoveshchensk			0	Blagoveshchensk	0	0		0	0	Russia	RUS	Russia	RUS	Amur	RU		50,26660748	127,5333418	4	0	Location adjusted.	221296	192126	0	10	9	2026609		Blagoveshchensk	1	0
4	50	5	Admin-1 capital	Zhytomyr		Zhytomyra	0	Zhytomyr	0	0		0	0	Ukraine	UKR	Ukraine	UKR	Zhytomyr	UA		50,24557517	28,66216752	0	0		282192	274970	271797	10	10	686967		Zhytomyr	1	0
2	200	3	Populated place	Frankfurt		Frankfurt am Main	0	Frankfurt	0	0		1	0	Germany	DEU	Germany	DEU	Hessen	DE		50,09997683	8,67501542	0	0		2895000	679664	1336708	12	11	2925533		Frankfurt	1	0
2	200	7	Admin-0 capital	Prague	Praha		0	Prague	1	0		1	1	Czech Republic	CZE	Czech Republic	CZE	Prague	CZ		50,08333701	14,46597978	4	0	Changed scale rank.	1162000	2087	1088042	12	4	4548393	Praha	Prague	1	0
4	50	5	Admin-1 capital	Krak=w			1	Krakow	0	0		0	1	Poland	POL	Poland	POL	Lesser Poland	PL		50,05997927	19,96001135	0	0		756000	755050	722142	11	11	3094802	Krak=w	Krakow	1	5
4	50	5	Admin-1 capital	Kharkiv			0	Kharkiv	0	0		0	1	Ukraine	UKR	Ukraine	UKR	Kharkiv	UA		49,99998293	36,25002478	0	0		1461000	1215127	1189250	12	12	706483	Kharkiv	Kharkiv	1	0
4	50	6	Admin-1 capital	Oskemen		Ust'-Kamenogorsk	0	Oskemen	0	0		0	0	Kazakhstan	KAZ	Kazakhstan	KAZ	East Kazakhstan	KZ		49,99003522	82,61494665	0	0		319067	249634	290485	10	10	1520316		Oskemen	1	0
7	20	3	Admin-1 region capital	Amiens			0	Amiens	0	0		0	0	French Republic	FRA	France	FRA	Picardie	FR		49,90037661	2,300004027	4	0	Changed feature class.	143086	94731	88717	9	8	3037854		Amiens	1	0
3	110	6	Populated place	Qaraghandy			0	Qaraghandy	0	0		0	0	Kazakhstan	KAZ	Kazakhstan	KAZ	Qaraghandy	KZ		49,88497703	73,11500972	0	0		451800	304747	282	10	10	1519942		Qaraghandy	1	0
3	110	2	Admin-1 capital	Winnipeg			0	Winnipeg	0	0		0	0	Canada	CAN	Canada	CAN	Manitoba	CA		49,88298749	-97,16599186	4	0	Location adjusted.	632063	575313	0	11	11	6183235		Winnipeg	1	0
4	50	5	Admin-1 capital	Lvov		L'viv	0	Lvov	0	0		0	0	Ukraine	UKR	Ukraine	UKR	L'viv	UA		49,83498008	24,02999548	0	0		803880	717803	792482	11	11	702550		Lvov	1	0
4	50	2	Populated place	Brandon			0	Brandon	0	0		0	0	Canada	CAN	Canada	CAN	Manitoba	CA		49,83327476	-99,94998214	0	0		28418	26234	28279	7	7	5907896		Brandon	1	0
6	30	8	Admin-0 capital	Luxembourg			0	Luxembourg	1	0		0	0	Luxembourg	LUX	Luxembourg	LUX	Luxembourg	LU		49,61166038	6,130002806	4	0	Changed scale rank.	107260	76684	106219	9	8	2960316		Luxembourg	1	0
4	50	3	Populated place	Le Havre			0	Le Havre	0	0		0	0	French Republic	FRA	France	FRA	Haute-Normandie	FR		49,50497438	0,104970051	0	0		242124	185972	231252	10	9	3003796		Le Havre	1	0
7	20	3	Admin-1 region capital	Rouen			0	Rouen	0	0		0	0	French Republic	FRA	France	FRA	Haute-Normandie	FR		49,43040529	1,079975137	4	0	Changed feature class.	532559	110276	339054	11	9	2982652		Rouen	1	0
1	300	2	Populated place	Vancouver			0	Vancouver	0	0		0	1	Canada	CAN	Canada	CAN	British Columbia	CA		49,27341658	-123,1216442	5	0	Changed scale rank.	2313328	603502	482002	12	11	6173331	Vancouver	Vancouver2	1	0
7	20	3	Admin-1 region capital	Reims			0	Reims	0	0		0	0	French Republic	FRA	France	FRA	Champagne-Ardenne	FR		49,25039044	4,029975951	4	0	Changed feature class.	196565	159313	156464	9	9	2984114		Reims	1	0
4	50	1	Populated place	Hailar			0	Hailar	0	0		0	0	China	CHN	China	CHN	Nei Mongol	CN		49,19998008	119,7000215	0	0		231171	211066	224324	10	10	2037078		Hailar	1	0
7	20	3	Admin-1 region capital	Caen			0	Caen	0	0		0	0	French Republic	FRA	France	FRA	Basse-Normandie	FR		49,18375368	-0,349989259	4	0	Changed feature class.	190099	110624	179301	9	9	3029241		Caen	1	0
3	110	7	Populated place	Erdenet			0	Erdenet	0	0		0	0	Mongolia	MNG	Mongolia	MNG	Orhon	MN		49,05329653	104,118337	1	1	Added place. Population from GeoNames.	79647	79647	0	8	8	2031405			2	0
0	600	3	Admin-0 capital	Paris			0	Paris	1	0		1	1	French Republic	FRA	France	FRA	#NAME?	FR		48,86669293	2,333335326	0	0		9904000	11177	7142744	13	6	6942553	Paris	Paris	1	0
3	110	2	Admin-1 capital	Volgograd			0	Volgograd	0	0		0	1	Russia	RUS	Russia	RUS	Volgograd	RU		48,71000999	44,49996049	0	0		984000	619655	605991	11	11	472757	Volgograd	Volgograd	1	0
7	20	3	Admin-1 region capital	Nancy			0	Nancy	0	0		0	0	French Republic	FRA	France	FRA	Lorraine	FR		48,68368085	6,200024372	4	0	Changed feature class.	268976	105334	242104	10	9	2990999		Nancy	1	0
4	50	1	Populated place	International Falls			0	International Falls	0	0		0	0	United States	USA	United States of America	USA	Minnesota	US		48,60112775	-93,4108464	0	0		15240	6424	14855	6	5	5031404		International Falls	1	0
6	30	3	Admin-1 region capital	Strasbourg			0	Strasbourg	0	0	EU Parliment	0	0	French Republic	FRA	France	FRA	Alsace	FR		48,57996625	7,750007282	1	0	Changed scale rank. Changed feature class.	439972	274845	418739	10	10	2973783		Strasbourg	1	0
4	50	5	Admin-1 capital	Dnipropetrovsk		Dnipropetrovs'k	0	Dnipropetrovsk	0	0		0	1	Ukraine	UKR	Ukraine	UKR	Dnipropetrovs'k	UA		48,47997235	35,00002356	0	0		1050000	848849	839346	12	11	709930	Dnipropetrovs'k	Dnipropetrovsk	1	0
4	50	2	Populated place	Timmins			0	Timmins	0	0		0	0	Canada	CAN	Canada	CAN	Ontario	CA		48,46658815	-81,33331486	0	0		34974	32901	33847	7	7	6166739		Timmins	1	0
4	50	2	Admin-1 capital	Khabarovsk			0	Khabarovsk	0	0		0	0	Russia	RUS	Russia	RUS	Khabarovsk	RU		48,4549868	135,1200105	0	0		579000	546411	538439	11	11	2022890		Khabarovsk	1	0
3	110	2	Populated place	Thunder Bay			0	Thunder Bay	0	0		0	0	Canada	CAN	Canada	CAN	Ontario	CA		48,44615013	-89,27497481	0	0		99334	97374	88822	8	8	6166142		Thunder Bay	1	0
3	110	2	Admin-1 capital	Victoria			0	Victoria	0	0		0	0	Canada	CAN	Canada	CAN	British Columbia	CA		48,43328269	-123,3500009	0	0		289625	251358	33737	10	10	6174041		Victoria2	1	0
4	50	1	Populated place	Beian			0	Beian	0	0		0	0	China	CHN	China	CHN	Heilongjiang	CN		48,23900515	126,4820365	4	0	Location adjusted.	154936	154936	0	9	9	-1		Beian	1	0
4	50	1	Populated place	Minot			0	Minot	0	0		0	0	United States	USA	United States of America	USA	North Dakota	US		48,23249392	-101,2958173	0	0		39439	34885	38901	7	7	5690532		Minot	1	0
1	300	7	Admin-0 capital	Vienna	Wien		0	Vienna	1	0		1	1	Austria	AUT	Austria	AUT	Wien	AT		48,20001528	16,36663896	0	0		2400000	1731000	1480886	12	12	2761369	Wien	Vienna	1	0
4	50	7	Admin-0 capital	Bratislava			0	Bratislava	1	0		0	0	Slovakia	SVK	Slovakia	SVK	Bratislavsk≤	SK		48,15001833	17,11698075	4	0	Changed scale rank.	423737	373687	361489	10	10	3060972		Bratislava	1	0
2	200	3	Admin-1 capital	Munich	Mnnchen		0	Munich	0	0		1	1	Germany	DEU	Germany	DEU	Bayern	DE		48,12994204	11,57499345	4	0	Changed feature class.	1275000	1260391	1524788	12	12	2867714	Mnnchen	Munich	1	0
6	30	3	Admin-1 region capital	Rennes			0	Rennes	0	0		0	0	French Republic	FRA	France	FRA	Bretagne	FR		48,10002138	-1,670012046	1	0	Changed scale rank. Changed feature class.	209375	199284	194723	10	9	2983990		Rennes	1	0
4	50	7	Admin-1 capital	Choybalsan			0	Choybalsan	0	0		0	0	Mongolia	MNG	Mongolia	MNG	Dornod	MN		48,06658673	114,5060233	4	0	Location adjusted.	33376	33376	0	7	7	2032054		Choybalsan	1	0
4	50	7	Admin-1 capital	Dund-Us		Hovd	0	Dund-Us	0	0		0	0	Mongolia	MNG	Mongolia	MNG	Hovd	MN		48,01664146	91,63325924	0	0		30500	22693	0	7	7	1516048		Dund-Us	1	0
4	50	5	Admin-1 capital	Donetsk		Donets'k	0	Donetsk	0	0		0	1	Ukraine	UKR	Ukraine	UKR	Donets'k	UA		48,00000165	37,82998002	0	0		988000	760275	719026	11	11	709717	Donets'k	Donetsk	1	0
3	110	7	Admin-0 capital	Ulaanbaatar			0	Ulaanbaatar	1	0		0	1	Mongolia	MNG	Mongolia	MNG	Ulaanbaatar	MN		47,9166734	106,9166158	0	0		885000	769612	765359	11	11	2028462	Ulaanbaatar	Ulaanbaatar	1	0
7	20	3	Admin-1 region capital	Orleans			0	Orleans	0	0		0	0	French Republic	FRA	France	FRA	Centre	FR		47,90042116	1,900028441	4	0	Changed feature class.	217301	124149	209122	10	9	2989317		Orleans	1	0
4	50	1	Populated place	Altay			0	Altay	0	0		0	0	China	CHN	China	CHN	Xinjiang Uygur	CN		47,86659894	88,11662634	0	0		142000	139341	0	9	9	1529651		Altay	1	0
4	50	1	Populated place	Spokane			0	Spokane	0	0		0	0	United States	USA	United States of America	USA	Washington	US		47,66999595	-117,4199494	0	0		347705	197262	338342	10	9	5811696		Spokane	1	0
3	110	2	Admin-1 capital	St. John∆s			1	St. John's	0	0		0	0	Canada	CAN	Canada	CAN	Newfoundland and Labrador	CA		47,58498822	-52,68100692	4	1	Location adjusted. Changed feature class.	131469	99182	0	9	8	6324733		St. JohnÎ?s	1	0
2	200	1	Populated place	Seattle			0	Seattle	0	0		0	1	United States	USA	United States of America	USA	Washington	US		47,57000205	-122,339985	5	0	Changed scale rank.	3074000	569369	1535603	12	11	5809844	Seattle	Seattle	1	0
4	50	1	Populated place	Great Falls			0	Great Falls	0	0		0	0	United States	USA	United States of America	USA	Montana	US		47,50029055	-111,299987	0	0		66558	56075	65025	8	8	5655240		Great Falls	1	0
2	200	6	Admin-0 capital	Budapest			0	Budapest	1	0		1	1	Hungary	HUN	Hungary	HUN	Budapest	HU		47,50000633	19,08332068	4	0	Changed scale rank.	1679000	1679000	1718895	12	12	3054643	Budapest	Budapest	1	0
2	200	7	Admin-1 capital	Znrich		Zurich	1	Zurich	0	0		1	1	Switzerland	CHE	Switzerland	CHE	Znrich	CH		47,37998781	8,55001013	4	1	Name changed.	1108000	341730	779877	12	10	2657896	Znrich	Z¶∑rich	1	0
3	110	1	Populated place	Qiqihar		Qiqihaer	0	Qiqihar	0	0		0	1	China	CHN	China	CHN	Heilongjiang	CN		47,34497703	123,9899922	0	0		1641000	882364	880100	12	11	2035265	Qiqihaer	Qiqihar	1	0
7	20	3	Admin-1 region capital	Dijon			0	Dijon	0	0		0	0	French Republic	FRA	France	FRA	Bourgogne	FR		47,33040428	5,030018268	4	0	Changed feature class.	169946	149782	156405	9	9	3021372		Dijon	1	0
4	50	2	Admin-1 capital	Rostov		Rostov-on-Don|Rostov-na-Donu	0	Rostov	0	0		0	1	Russia	RUS	Russia	RUS	Rostov	RU		47,23464785	39,7126558	0	0		1052000	1013134	983000	12	12	501175	Rostov-na-Donu	Rostov1	1	0
8	10	3	Admin-1 region capital	Besancon			0	Besancon	0	0		0	0	French Republic	FRA	France	FRA	Franche-Comte	FR		47,22999697	6,03000891	4	0	Changed feature class.	128426	119960	117010	9	9	3033123		Besancon	1	0
7	20	3	Admin-1 region capital	Nantes			0	Nantes	0	0		0	0	French Republic	FRA	France	FRA	Pays de la Loire	FR		47,21038576	-1,590016929	4	0	Changed feature class.	438537	277269	426481	10	10	2990969		Nantes	1	0
4	50	6	Admin-1 capital	Iasi			0	Iasi	0	0		0	0	Romania	ROU	Romania	ROU	Iasi	RO		47,16834698	27,57494706	1	0	Changed scale rank.	325914	325914	317122	10	10	-1		Iasi	1	0
7	20	0	Admin-0 capital	Vaduz			0	Vaduz	1	0		0	0	Liechtenstein	LIE	Liechtenstein	LIE		LI		47,13372377	9,516669473	0	0		36281	5342	33009	7	5	3042030		Vaduz	1	0
4	50	6	Admin-1 capital	Atyrau			0	Atyrau	0	0		0	0	Kazakhstan	KAZ	Kazakhstan	KAZ	Atyrau	KZ		47,11269147	51,92002437	1	0	Changed scale rank.	182753	158413	154129	9	9	610529		Atyrau	1	5
4	50	1	Admin-1 capital	Olympia			0	Olympia	0	0		0	0	United States	USA	United States of America	USA	Washington	US		47,03804486	-122,899434	0	0		156984	44916	149110	9	7	5805687		Olympia	1	0
3	110	8	Admin-0 capital	Chisinau			0	Chisinau	1	0		0	0	Moldova	MDA	Moldova	MDA	Chisinau	MD		47,00502362	28,85771114	0	0		688134	635994	664472	11	11	618426		Chisinau	1	5
4	50	2	Admin-1 capital	Yuzhno Sakhalinsk		Yuzhno-Sakhalinsk	0	Yuzhno Sakhalinsk	0	0		0	0	Russia	RUS	Russia	RUS	Sakhalin	RU		46,96497438	142,7400105	0	0		176484	172886	168276	9	9	2119441		Yuzhno Sakhalinsk	1	0
4	50	7	Admin-0 capital	Bern			0	Bern	1	0		0	0	Switzerland	CHE	Switzerland	CHE	Bern	CH		46,91668276	7,466975462	4	0	Changed scale rank.	275329	121631	267814	10	9	2661552		Bern	1	0
4	50	1	Populated place	Fargo			0	Fargo	0	0		0	0	United States	USA	United States of America	USA	North Dakota	US		46,8772278	-96,7894257	0	0		162842	92103	131632	9	8	5059163		Fargo	1	1
4	50	1	Populated place	Missoula			0	Missoula	0	0		0	0	United States	USA	United States of America	USA	Montana	US		46,87224103	-113,9930526	0	0		72856	63164	71894	8	8	5666639		Missoula	1	0
3	110	2	Admin-1 capital	Quebec			1	Quebec	0	0		0	0	Canada	CAN	Canada	CAN	Quebec	CA		46,83996909	-71,24561019	0	0		624177	528595	514985	11	11	6325494		Quebec	1	0
4	50	1	Populated place	Jiamusi			0	Jiamusi	0	0		0	1	China	CHN	China	CHN	Heilongjiang	CN		46,83002138	130,3500175	0	0		1020000	549549	0	12	11	2036581	Jiamusi	Jiamusi	1	0
3	110	1	Admin-1 capital	Bismarck			0	Bismarck	0	0		0	0	United States	USA	United States of America	USA	North Dakota	US		46,80831728	-100,7833163	0	0		63871	56706	61882	8	8	5688025		Bismarck	1	0
3	110	1	Admin-1 capital	Helena			0	Helena	0	0		0	0	United States	USA	United States of America	USA	Montana	US		46,59274904	-112,035291	0	0		38725	27340	37716	7	7	5656882		Helena	1	0
8	10	3	Admin-1 region capital	Poitier		Poitiers	0	Poitier	0	0		0	0	French Republic	FRA	France	FRA	Poitou-Charentes	FR		46,58329226	0,333276529	4	0	Changed feature class.	85960	84807	80866	8	8	2986495		Poitier	1	0
4	50	1	Populated place	Daqing			0	Daqing	0	0		0	1	China	CHN	China	CHN	Heilongjiang	CN		46,57995913	125,0000081	1	0	Changed scale rank.	1693000	203488	853242	12	10	2037860	Daqing	Daqing	1	0
4	50	1	Populated place	Sault Ste. Marie			0	Sault Ste. Marie	0	0		0	0	United States	USA	United States of America	USA	Michigan	US		46,49526145	-84,34527572	0	0		83805	16542	80081	8	6	5009004		Sault Ste. Marie	1	0
4	50	5	Admin-1 capital	Odessa		Odesa	0	Odessa	0	0		0	1	Ukraine	UKR	Ukraine	UKR	Odessa	UA		46,4900163	30,71000118	0	0		991000	704001	106054	11	11	698740	Odesa	Odessa2	1	0
4	50	2	Admin-1 capital	Astrakhan			0	Astrakhan	0	0		0	0	Russia	RUS	Russia	RUS	Astrakhan'	RU		46,34865541	48,05498897	0	0		502533	484194	476314	11	10	580497		Astrakhan	1	0
4	50	2	Populated place	North Bay			0	North Bay	0	0		0	0	Canada	CAN	Canada	CAN	Ontario	CA		46,30000205	-79,44999313	0	0		50170	41807	41108	8	7	6089426		North Bay	1	0
3	110	2	Admin-1 capital	Charlottetown			0	Charlottetown	0	0		0	0	Canada	CAN	Canada	CAN	Prince Edward Island	CA		46,24928164	-63,13132512	0	0		42402	31293	29876	7	7	5920288		Charlottetown	1	0
1	300	7	Admin-1 capital	Geneva			0	Geneva	0	0		1	0	Switzerland	CHE	Switzerland	CHE	Genive	CH		46,21000755	6,140028034	4	0	Changed scale rank.	1240000	192385	508284	12	9	2660646		Geneva	1	0
7	20	3	Admin-1 region capital	Trento			0	Trento	0	0		0	0	Italy	ITA	Italy	ITA	Trentino-Alto Adige	IT		46,08042889	11,11998246	4	0	Changed feature class.	107808	104946	104805	9	9	3165243		Trento	1	0
4	50	1	Populated place	Ulanhot			0	Ulanhot	0	0		0	0	China	CHN	China	CHN	Nei Mongol	CN		46,08001548	122,0800313	0	0		241894	165846	232116	10	9	2034312		Ulanhot	1	0
4	50	2	Populated place	Sydney			0	Sydney	0	0		0	0	Canada	CAN	Canada	CAN	Nova Scotia	CA		46,06611452	-60,17998071	0	0		37538	37538	2669348	7	7	-1		Sydney2	1	0
4	50	8	Admin-0 capital	Ljubljana			0	Ljubljana	1	0		0	0	Slovenia	SVN	Slovenia	SVN	Osrednjeslovenska	SI		46,05528831	14,51496903	4	0	Changed scale rank.	314807	255115	256316	10	10	3196359		Ljubljana	1	0
6	30	3	Admin-1 region capital	Limoges			0	Limoges	0	0		0	0	French Republic	FRA	France	FRA	Limousin	FR		45,82997906	1,249990599	1	0	Changed scale rank. Changed feature class.	152199	141176	149515	9	9	2998286		Limoges	1	0
3	110	8	Admin-0 capital	Zagreb			0	Zagreb	1	0		0	0	Croatia	HRV	Croatia	HRV	Grad Zagreb	HR		45,80000673	15,99999467	0	0		722526	698966	690638	11	11	3186886		Zagreb	1	0
